Event	ID	Name			Wwise Object Path	Notes
	141733646	VOX_Naida_lesbruitsserapprochent			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_lesbruitsserapprochent	
	141982549	VOX_Arle_cespetitesrimes			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_cespetitesrimes	
	143258643	VOX_Judge_etmaintenant			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_etmaintenant	
	145295382	VOX_Player_doisjerappeler			\Pendrillon\Dialogues\FullText\Player\VOX_Player_doisjerappeler	
	148044698	VOX_Souffleur_entemoquand			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_entemoquand	
	152580276	VOX_Agathe_ilsenpritauxmarins			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_ilsenpritauxmarins	
	155977495	VOX_Agathe_ouivotre			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_ouivotre	
	156872525	Play_VOX_Naida_Emotion_surprised			\Pendrillon\Dialogues\Emotions\Naida\Play_VOX_Naida_Emotion_surprised	
	160114320	VOX_Arle_lewhow			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_lewhow	
	166661740	VOX_Player_constanceinconstance			\Pendrillon\Dialogues\FullText\Player\VOX_Player_constanceinconstance	
	168880235	VOX_Marcello_dommage			\Pendrillon\Dialogues\FullText\Marcello\VOX_Marcello_dommage	
	169599346	VOX_Arle_levimessire			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_levimessire	
	174256388	VOX_Ferryman_baratinpasdernier			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_baratinpasdernier	
	174305894	Play_VOX_Agathe_Emotion_angry			\Pendrillon\Dialogues\Emotions\Agathe\Play_VOX_Agathe_Emotion_angry	
	177157417	Play_VOX_Naida_Emotion_stressed			\Pendrillon\Dialogues\Emotions\Naida\Play_VOX_Naida_Emotion_stressed	
	179724235	VOX_Judge_estcevrailadeesse			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_estcevrailadeesse	
	180938269	VOX_Judge_creaturepasparole			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_creaturepasparole	
	189145722	VOX_Capucine_cestdonccela			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_cestdonccela	
	192490067	Play_VOX_Souffleur_Emotion_stressed			\Pendrillon\Dialogues\Emotions\Souffleur\Play_VOX_Souffleur_Emotion_stressed	
	192916891	Play_VOX_Marcello_Emotion_pushup			\Pendrillon\Dialogues\Animations\Play_VOX_Marcello_Emotion_pushup	
	201118363	VOX_Player_lepeupleasurvecu			\Pendrillon\Dialogues\FullText\Player\VOX_Player_lepeupleasurvecu	
	201552957	VOX_Ferryman_affrontetondestin			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_affrontetondestin	
	209179751	VOX_Souffleur_untalentressource			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_untalentressource	
	209428616	VOX_Player_peutonendireautant			\Pendrillon\Dialogues\FullText\Player\VOX_Player_peutonendireautant	
	212051153	VOX_Player_oumenecheminpasseur			\Pendrillon\Dialogues\FullText\Player\VOX_Player_oumenecheminpasseur	
	218531794	Play_VOX_NPC_Leviathan_Scream			\Pendrillon\SFX\Leviathan\Play_VOX_NPC_Leviathan_Scream	
	219784781	VOX_Souffleur_excellent			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_excellent	
	230849528	VOX_Judge_marcelloholds2			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds2	
	230849529	VOX_Judge_marcelloholds3			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds3	
	230849531	VOX_Judge_marcelloholds1			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds1	
	230849532	VOX_Judge_marcelloholds6			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds6	
	230849534	VOX_Judge_marcelloholds4			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds4	
	230849535	VOX_Judge_marcelloholds5			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_marcelloholds5	
	231038162	VOX_Ferryman_commentretrouveiciAmbroise			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_commentretrouveiciAmbroise	
	237327730	VOX_Arle_avecmonteeeaux			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_avecmonteeeaux	
	238208739	VOX_Souffleur_passersontour			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_passersontour	
	239379502	Play_VOX_Player_Emotion_talk			\Pendrillon\Dialogues\Emotions\Player\Play_VOX_Player_Emotion_talk	
	242694349	VOX_Judge_silencesilence			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_silencesilence	
	246795338	VOX_Player_alors			\Pendrillon\Dialogues\FullText\Player\VOX_Player_alors	
	246834825	VOX_Player_transitionsecretmeeting			\Pendrillon\Dialogues\FullText\Player\VOX_Player_transitionsecretmeeting	
	248367681	Stop_AMB_SC_Barque_Ambiance			\Pendrillon\Ambiances\StopAmbiances\Stop_AMB_SC_Barque_Ambiance	
	249847189	VOX_Agathe_deessepasexceptions			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_deessepasexceptions	
	255422153	VOX_Agathe_suggereeclairer			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_suggereeclairer	
	264291251	VOX_Souffleur_peutetrespectacle			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_peutetrespectacle	
	267124231	VOX_Player_lalarbine			\Pendrillon\Dialogues\FullText\Player\VOX_Player_lalarbine	
	274436572	VOX_Judge_vraimentaccuserepondre			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_vraimentaccuserepondre	
	278319671	VOX_Judge_quicoupable			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_quicoupable	
	281082509	VOX_Souffleur_dequoisouhai			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_dequoisouhai	
	283512140	VOX_Player_trouvenoixcoco			\Pendrillon\Dialogues\FullText\Player\VOX_Player_trouvenoixcoco	
	284443248	VOX_Ferryman_hahajevois_Alt			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_hahajevois_Alt	
	287315089	Play_VOX_Passeur_Emotion_surprised			\Pendrillon\Dialogues\Emotions\Passeur\Play_VOX_Passeur_Emotion_surprised	
	288440767	VOX_Souffleur_mythes			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_mythes	
	290506144	VOX_Naida_carlesnoms			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_carlesnoms	
	293392855	VOX_Arle_ajouterqqch			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_ajouterqqch	
	295432815	VOX_Arle_cepoisson			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_cepoisson	
	305870164	VOX_Judge_accuseestceverite			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseestceverite	
	306264739	VOX_Player_dunecertainemaniere			\Pendrillon\Dialogues\FullText\Player\VOX_Player_dunecertainemaniere	
	306742928	VOX_Capucine_declineidentite			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_declineidentite	
	316090147	VOX_Player_marcellotarie			\Pendrillon\Dialogues\FullText\Player\VOX_Player_marcellotarie	
	320785924	VOX_Judge_TartineMarcellotarie			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_TartineMarcellotarie	
	331773865	VOX_Judge_bienentenduhistoireamour			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_bienentenduhistoireamour	
	331780921	Play_VOX_Souffleur_Emotion_neutral			\Pendrillon\Dialogues\Emotions\Souffleur\Play_VOX_Souffleur_Emotion_neutral	
	339076507	VOX_Player_onimprovisera			\Pendrillon\Dialogues\FullText\Player\VOX_Player_onimprovisera	
	339464791	VOX_Judge_TartineMarcellogre			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_TartineMarcellogre	
	352040857	VOX_Souffleur_pastored			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_pastored	
	357389643	VOX_Judge_eneffetmissonnecouronne			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_eneffetmissonnecouronne	
	361613207	VOX_Agathe_peutetrepasecoute			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_peutetrepasecoute	
	362767918	VOX_Player_approchezcontemplez			\Pendrillon\Dialogues\FullText\Player\VOX_Player_approchezcontemplez	
	363331623	Play_CrowdReaction_booing			\Pendrillon\Ambiances\AudienceReacts\Play_CrowdReaction_booing	
	368455772	gold_coins			\Pendrillon\SFX\Story\gold_coins	
	369948000	Play_VOX_Judge_Emotion_talk			\Pendrillon\Dialogues\Emotions\Judge\Play_VOX_Judge_Emotion_talk	
	371278804	VOX_Judge_quivotemauvaisinnocent			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_quivotemauvaisinnocent	
	377923645	VOX_Arle_lessleslanguir			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_lessleslanguir	
	380926315	Play_VOX_Arle_Emotion_pretty_pose			\Pendrillon\Dialogues\BugFixEvents\Play_VOX_Arle_Emotion_pretty_pose	
	382443559	VOX_Souffleur_consequencesmajeures			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_consequencesmajeures	
	382798786	Play_VOX_Player_Emotion_poirier			\Pendrillon\Dialogues\Animations\Play_VOX_Player_Emotion_poirier	
	383240633	VOX_Arle_jenaipeurptptp			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_jenaipeurptptp	
	385358500	VOX_Judge_tantqueprofanepas			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_tantqueprofanepas	
	385651617	Play_VOX_Arle_Emotion_question			\Pendrillon\Dialogues\Emotions\Arle\Play_VOX_Arle_Emotion_question	
	387025147	Play_MUS_Story_SC_SecretMeeting_Intro			\Pendrillon\Music\SC_SecretMeeting\Play_MUS_Story_SC_SecretMeeting_Intro	
	391814574	VOX_Player_lamarcassine			\Pendrillon\Dialogues\FullText\Player\VOX_Player_lamarcassine	
	392594526	Play_MUS_Story_SC_TripReturn_NaidaArrested			\Pendrillon\Music\SC_TripReturn\Play_MUS_Story_SC_TripReturn_NaidaArrested	
	394841269	VOX_Ferryman_commentretrouveiciMerlin			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_commentretrouveiciMerlin	
	396076501	VOX_Capucine_fermelaveuxtu			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_fermelaveuxtu	
	397005370	Play_VOX_Arle_Emotion_show_pose			\Pendrillon\Dialogues\BugFixEvents\Play_VOX_Arle_Emotion_show_pose	
	400104140	VOX_Player_defiemarcellocroupie			\Pendrillon\Dialogues\FullText\Player\VOX_Player_defiemarcellocroupie	
	400359633	VOX_Player_navireregime			\Pendrillon\Dialogues\FullText\Player\VOX_Player_navireregime	
	407402619	Play_MUS_Story_SC_SecretMeeting_PlayerAccepts			\Pendrillon\Music\SC_SecretMeeting\Play_MUS_Story_SC_SecretMeeting_PlayerAccepts	
	408704994	VOX_Agathe_rienquevousnesaurier			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_rienquevousnesaurier	
	410383454	VOX_Player_defiemarcassine			\Pendrillon\Dialogues\FullText\Player\VOX_Player_defiemarcassine	
	410575856	VOX_Player_levotreestmort			\Pendrillon\Dialogues\FullText\Player\VOX_Player_levotreestmort	
	411103699	Play_MUS_Story_SC_Barque_AGoodActor			\Pendrillon\Music\SC_Barque\Play_MUS_Story_SC_Barque_AGoodActor	
	412529026	VOX_Player_jevitedypenser			\Pendrillon\Dialogues\FullText\Player\VOX_Player_jevitedypenser	
	413007764	Play_VOX_Souffleur_Emotion_disappointed			\Pendrillon\Dialogues\Emotions\Souffleur\Play_VOX_Souffleur_Emotion_disappointed	
	426316161	VOX_Judge_constanceetinconstance			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_constanceetinconstance	
	442395804	VOX_Arle_fairelabelle			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_fairelabelle	
	447783367	Play_VOX_Arle_Emotion_gros_comme_ca			\Pendrillon\Dialogues\BugFixEvents\Play_VOX_Arle_Emotion_gros_comme_ca	
	458434253	VOX_Souffleur_dansceproces			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_dansceproces	
	464202497	VOX_Player_jelaifaitcouronne			\Pendrillon\Dialogues\FullText\Player\VOX_Player_jelaifaitcouronne	
	473752268	Play_SFX_NPC_Leviathan_Scream			\Pendrillon\SFX\Leviathan\Play_SFX_NPC_Leviathan_Scream	
	473866545	VOX_Capucine_tututecrois			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_tututecrois	
	474190089	Play_CrowdReaction_empathy			\Pendrillon\Ambiances\AudienceReacts\Play_CrowdReaction_empathy	
	474330049	VOX_Judge_jappellebarreCapuMa			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_jappellebarreCapuMa	
	478220693	VOX_Souffleur_atteindresommets			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_atteindresommets	
	478231271	Play_MUS_Story_SC_Trial_Coupable			\Pendrillon\Music\SC_Trial\Play_MUS_Story_SC_Trial_Coupable	
	483785970	Play_VOX_Marcello_Emotion_talk			\Pendrillon\Dialogues\Emotions\Marcello\Play_VOX_Marcello_Emotion_talk	
	489282800	VOX_Player_quimeparle			\Pendrillon\Dialogues\FullText\Player\VOX_Player_quimeparle	
	497941792	VOX_Judge_accuseholdspoirier5			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier5	
	497941793	VOX_Judge_accuseholdspoirier4			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier4	
	497941794	VOX_Judge_accuseholdspoirier7			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier7	
	497941795	VOX_Judge_accuseholdspoirier6			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier6	
	497941796	VOX_Judge_accuseholdspoirier1			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier1	
	497941798	VOX_Judge_accuseholdspoirier3			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier3	
	497941799	VOX_Judge_accuseholdspoirier2			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_accuseholdspoirier2	
	502617164	VOX_Judge_sireinespasdamnesq			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_sireinespasdamnesq	
	504580444	VOX_Naida_neprouvezvousaucun			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_neprouvezvousaucun	
	507472470	Play_VOX_Player_Emotion_happy			\Pendrillon\Dialogues\Emotions\Player\Play_VOX_Player_Emotion_happy	
	509395439	VOX_Judge_ensuitepretresse			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_ensuitepretresse	
	511443706	Play_CrowdReaction_applauseinfinite			\Pendrillon\Ambiances\AudienceReacts\Applauses\Play_CrowdReaction_applauseinfinite	
	511804965	VOX_Agathe_laccuseetmoiavonspredictions			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_laccuseetmoiavonspredictions	
	512387470	VOX_Souffleur_leviathansoondead			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_leviathansoondead	
	513125416	VOX_Judge_quantavous			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_quantavous	
	523278874	VOX_Judge_temoindeesseremercietemoignage			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_temoindeesseremercietemoignage	
	523498849	VOX_Naida_aujourdhuifavorable			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_aujourdhuifavorable	
	525916941	VOX_Judge_LarbineMarcellogre			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_LarbineMarcellogre	
	532177173	VOX_Judge_alorsalors			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_alorsalors	
	536483785	VOX_Arle_jailimpression			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_jailimpression	
	538416867	VOX_Arle_merlin			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_merlin	
	538558523	Play_VOX_Judge_Emotion_neutral			\Pendrillon\Dialogues\Emotions\Judge\Play_VOX_Judge_Emotion_neutral	
	540904837	VOX_Capucine_fermelatuveux			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_fermelatuveux	
	542926138	VOX_Capucine_volontiersvotrehonneur			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_volontiersvotrehonneur	
	543528935	VOX_Judge_MarcassineMarcellotarie			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_MarcassineMarcellotarie	
	545339313	VOX_Judge_jevousprieracontezrencontre			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_jevousprieracontezrencontre	
	545439312	VOX_Ferryman_tragicomique			\Pendrillon\Dialogues\FullText\Passeur\VOX_Ferryman_tragicomique	
	547863859	Play_VOX_Player_Emotion_chuchote			\Pendrillon\Dialogues\Animations\Play_VOX_Player_Emotion_chuchote	
	548545887	VOX_Agathe_ireneentendrapriere			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_ireneentendrapriere	
	552324075	VOX_Souffleur_noubliepasincarner			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_noubliepasincarner	
	568986754	VOX_Judge_biebienensuite			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_biebienensuite	
	569755669	VOX_Player_votrehonneurinvoquereuh			\Pendrillon\Dialogues\FullText\Player\VOX_Player_votrehonneurinvoquereuh	
	570893616	VOX_Marcello_parleluiodeur			\Pendrillon\Dialogues\FullText\Marcello\VOX_Marcello_parleluiodeur	
	573024345	VOX_Souffleur_pasmonmetier			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_pasmonmetier	
	573780283	VOX_Souffleur_lelevihalflife			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_lelevihalflife	
	574800942	VOX_Player_untresorinterdit			\Pendrillon\Dialogues\FullText\Player\VOX_Player_untresorinterdit	
	575529154	VOX_Player_jaichangedavis			\Pendrillon\Dialogues\FullText\Player\VOX_Player_jaichangedavis	
	582552319	VOX_Naida_jevoudraisdiremo			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_jevoudraisdiremo	
	584877227	Play_VOX_Player_Emotion_climb			\Pendrillon\Dialogues\Animations\Play_VOX_Player_Emotion_climb	
	591980195	Play_SFX_Story_JudgeBellFarTrial			\Pendrillon\SFX\Story\Play_SFX_Story_JudgeBellFarTrial	
	592084094	VOX_Player_devoirlivrerbataille			\Pendrillon\Dialogues\FullText\Player\VOX_Player_devoirlivrerbataille	
	593149273	VOX_Arle_unmensongedepkus			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_unmensongedepkus	
	593218175	VOX_Capucine_vousnetespassanssavoir			\Pendrillon\Dialogues\FullText\Capucine\VOX_Capucine_vousnetespassanssavoir	
	594052773	VOX_Player_saisdirenom			\Pendrillon\Dialogues\FullText\Player\VOX_Player_saisdirenom	
	601970032	VOX_Agathe_sauvageons			\Pendrillon\Dialogues\FullText\Agathe\VOX_Agathe_sauvageons	
	604756758	VOX_Arle_menteurmenteur			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_menteurmenteur	
	609717307	VOX_Player_eneffetundenouement			\Pendrillon\Dialogues\FullText\Player\VOX_Player_eneffetundenouement	
	611491229	VOX_Player_signeterriblecata			\Pendrillon\Dialogues\FullText\Player\VOX_Player_signeterriblecata	
	617660408	sounds_inside_the_crate			\Pendrillon\SFX\Story\sounds_inside_the_crate	
	620074065	VOX_Player_defietartine			\Pendrillon\Dialogues\FullText\Player\VOX_Player_defietartine	
	622289197	VOX_Souffleur_oulaoula			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_oulaoula	
	628793330	Play_MUS_Story_SC_Trial_CapucineHolds			\Pendrillon\Music\SC_Trial\Play_MUS_Story_SC_Trial_CapucineHolds	
	629031400	VOX_Judge_ansivousavezmenti			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_ansivousavezmenti	
	635201916	Play_UI_HUD_SkillCheck_Failed			\Pendrillon\UI\HUD\Play_UI_HUD_SkillCheck_Failed	
	635735467	VOX_Player_pasbavard			\Pendrillon\Dialogues\FullText\Player\VOX_Player_pasbavard	
	639779530	VOX_Souffleur_agathe3			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_agathe3	
	639779531	VOX_Souffleur_agathe2			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_agathe2	
	639779533	VOX_Souffleur_agathe4			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_agathe4	
	650681857	VOX_Judge_vousaijedonne			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_vousaijedonne	
	651765207	Play_UI_HUD_ChoiceBubble_Click			\Pendrillon\UI\HUD\Play_UI_HUD_ChoiceBubble_Click	
	652160440	VOX_Arle_prenezceci			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_prenezceci	
	653414371	VOX_Arle_publicadorelahonte			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_publicadorelahonte	
	656877296	Stop_BossMusic			\Pendrillon\Music\Stop_BossMusic	
	659122586	Play_VOX_Passeur_Emotion_sad			\Pendrillon\Dialogues\Emotions\Passeur\Play_VOX_Passeur_Emotion_sad	
	663250794	Play_SFX_Combat_Player_Hurt			\Pendrillon\SFX\Player\Combat\Play_SFX_Combat_Player_Hurt	
	670384274	VOX_Player_menacerlejuge			\Pendrillon\Dialogues\FullText\Player\VOX_Player_menacerlejuge	
	670402746	Play_MUS_Story_SC_SecretMeeting_ArleGivesName			\Pendrillon\Music\SC_SecretMeeting\Play_MUS_Story_SC_SecretMeeting_ArleGivesName	
	679935618	Play_AMB_SC_Eglise_Ambiance			\Pendrillon\Ambiances\PlayAmbiances\Play_AMB_SC_Eglise_Ambiance	
	687579793	VOX_Judge_fairefiaccuse			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_fairefiaccuse	
	689565900	VOX_Naida_avantcelasi			\Pendrillon\Dialogues\FullText\Naida\VOX_Naida_avantcelasi	
	691793947	VOX_Player_tuerderangenullement			\Pendrillon\Dialogues\FullText\Player\VOX_Player_tuerderangenullement	
	695798895	VOX_Judge_temoinjugereprenneplus			\Pendrillon\Dialogues\FullText\Judge\VOX_Judge_temoinjugereprenneplus	
	698140493	VOX_Souffleur_jedroishorsdelle			\Pendrillon\Dialogues\FullText\Souffleur\VOX_Souffleur_jedroishorsdelle	
	707882669	Play_VOX_Passeur_Emotion_angry			\Pendrillon\Dialogues\Emotions\Passeur\Play_VOX_Passeur_Emotion_angry	
	711468024	VOX_Player_pasunspectre			\Pendrillon\Dialogues\FullText\Player\VOX_Player_pasunspectre	
	712534049	VOX_Player_jenaipuaccomplir			\Pendrillon\Dialogues\FullText\Player\VOX_Player_jenaipuaccomplir	
	716052723	VOX_Arle_iletaitunefois			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_iletaitunefois	
	718800287	VOX_Player_pasdautrechoixassomer			\Pendrillon\Dialogues\FullText\Player\VOX_Player_pasdautrechoixassomer	
	722155972	VOX_Arle_unmarin			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_unmarin	
	729987627	VOX_Arle_jeveuxparlercoeur			\Pendrillon\Dialogues\FullText\Arle\VOX_Arle_jeveuxparlercoeur	
	731471392	Play_SFX_NPC_Leviathan_Hurt			\Pendrillon\SFX\Leviathan\Play_SFX_NPC_Leviathan_Hurt	
	733177094	VOX_Player_uniondespeuples			\Pendrillon\Dialogues\FullText\Player\VOX_Player_uniondespeuples	
	740057819	Play_VOX_Souffleur_Emotion_surprised			\Pendrillon\Dialogues\Emotions\Souffleur\Play_VOX_Souffleur_Emotion_surprised	
